service_id,date,exception_type
49,20220118,2
49,20220119,2
49,20220120,2
49,20220121,2
49,20220122,2
49,20220123,2
49,20220124,2
49,20220125,2
49,20220126,2
49,20220127,2
49,20220128,2
49,20220129,2
49,20220130,2
49,20220131,2
49,20220201,2
49,20220202,2
49,20220203,2
49,20220204,2
49,20220205,2
49,20220206,2
49,20220207,2
49,20220208,2
49,20220209,2
49,20220210,2
49,20220211,2
49,20220212,2
49,20220213,2
49,20220214,2
49,20220215,2
49,20220216,2
49,20220217,2
49,20220218,2
49,20220219,2
49,20220220,2
49,20220221,2
49,20220222,2
49,20220223,2
49,20220224,2
49,20220225,2
49,20220226,2
49,20220227,2
49,20220228,2
49,20220301,2
49,20220302,2
49,20220303,2
49,20220304,2
49,20220305,2
49,20220306,2
49,20220307,2
49,20220308,2
49,20220309,2
49,20220310,2
49,20220311,2
49,20220312,2
49,20220313,2
49,20220314,2
49,20220315,2
49,20220316,2
49,20220317,2
49,20220318,2
49,20220319,2
49,20220320,2
49,20220321,2
49,20220322,2
49,20220323,2
49,20220324,2
49,20220325,2
49,20220326,2
49,20220327,2
49,20220328,2
49,20220329,2
49,20220330,2
49,20220331,2
49,20220401,2
49,20220402,2
49,20220403,2
49,20220404,2
49,20220405,2
49,20220406,2
49,20220407,2
49,20220408,2
49,20220409,2
49,20220410,2
49,20220411,2
49,20220412,2
49,20220413,2
49,20220414,2
49,20220415,2
49,20220416,2
49,20220417,2
49,20220418,2
49,20220419,2
49,20220420,2
49,20220421,2
49,20220422,2
49,20220423,2
49,20220424,2
49,20220425,2
49,20220426,2
49,20220427,2
49,20220501,2
49,20220502,2
49,20220503,2
49,20220504,2
49,20220505,2
49,20220506,2
49,20220507,2
49,20220508,2
49,20220509,2
49,20220510,2
49,20220511,2
49,20220512,2
49,20220513,2
49,20220514,2
49,20220515,2
49,20220516,2
49,20220517,2
49,20220518,2
49,20220519,2
49,20220520,2
49,20220521,2
49,20220522,2
49,20220523,2
49,20220524,2
49,20220525,2
49,20220526,2
49,20220527,2
49,20220528,2
49,20220529,2
49,20220530,2
49,20220531,2
49,20220601,2
49,20220602,2
49,20220603,2
49,20220604,2
49,20220605,2
49,20220606,2
49,20220607,2
49,20220608,2
49,20220609,2
49,20220911,2
49,20220912,2
49,20220913,2
49,20220914,2
49,20220915,2
49,20220916,2
49,20220917,2
49,20220918,2
49,20220919,2
49,20220920,2
49,20220921,2
49,20220922,2
49,20220923,2
49,20220924,2
49,20220925,2
49,20220926,2
49,20220927,2
49,20220928,2
49,20220929,2
49,20220930,2
49,20221001,2
49,20221002,2
49,20221003,2
49,20221004,2
49,20221005,2
49,20221006,2
49,20221007,2
49,20221008,2
49,20221009,2
49,20221010,2
49,20221011,2
49,20221012,2
49,20221013,2
49,20221014,2
49,20221015,2
49,20221016,2
49,20221017,2
49,20221018,2
49,20221019,2
49,20221020,2
49,20221021,2
49,20221022,2
49,20221023,2
49,20221024,2
49,20221025,2
49,20221026,2
49,20221027,2
49,20221028,2
49,20221029,2
49,20221030,2
49,20221031,2
49,20221101,2
49,20221102,2
49,20221103,2
49,20221104,2
49,20221105,2
49,20221106,2
49,20221107,2
49,20221108,2
49,20221109,2
49,20221110,2
49,20221111,2
49,20221112,2
49,20221113,2
49,20221114,2
49,20221115,2
49,20221116,2
49,20221117,2
49,20221118,2
49,20221119,2
49,20221120,2
49,20221121,2
49,20221122,2
49,20221123,2
49,20221124,2
49,20221125,2
49,20221126,2
49,20221127,2
49,20221128,2
49,20221129,2
49,20221130,2
49,20221201,2
49,20221202,2
49,20221203,2
49,20221204,2
49,20221205,2
49,20221206,2
49,20221207,2
49,20221208,2
49,20221209,2
49,20221210,2
50,20211225,2
50,20220101,2
50,20220424,2
50,20220611,2
50,20220612,2
50,20220613,2
50,20220614,2
50,20220615,2
50,20220616,2
50,20220617,2
50,20220618,2
50,20220619,2
50,20220620,2
50,20220621,2
50,20220622,2
50,20220623,2
50,20220624,2
50,20220625,2
50,20220626,2
50,20220627,2
50,20220628,2
50,20220629,2
50,20220630,2
50,20220701,2
50,20220702,2
50,20220703,2
50,20220704,2
50,20220705,2
50,20220706,2
50,20220707,2
50,20220708,2
50,20220709,2
50,20220710,2
50,20220711,2
50,20220712,2
50,20220713,2
50,20220714,2
50,20220715,2
50,20220716,2
50,20220717,2
50,20220718,2
50,20220719,2
50,20220720,2
50,20220721,2
50,20220722,2
50,20220723,2
50,20220724,2
50,20220725,2
50,20220726,2
50,20220727,2
50,20220728,2
50,20220729,2
50,20220730,2
50,20220731,2
50,20220801,2
50,20220802,2
50,20220803,2
50,20220804,2
50,20220805,2
50,20220806,2
50,20220807,2
50,20220808,2
50,20220809,2
50,20220810,2
50,20220811,2
50,20220812,2
50,20220813,2
50,20220814,2
50,20220815,2
50,20220816,2
50,20220817,2
50,20220818,2
50,20220819,2
50,20220820,2
50,20220821,2
50,20220822,2
50,20220823,2
50,20220824,2
50,20220825,2
50,20220826,2
50,20220827,2
50,20220828,2
50,20220829,2
50,20220830,2
50,20220831,2
50,20220901,2
50,20220902,2
50,20220903,2
50,20220904,2
50,20220905,2
50,20220906,2
50,20220907,2
50,20220908,2
50,20220909,2
50,20220910,2
50,20220911,2
51,20220425,2
53,20211213,2
53,20211214,2
53,20211215,2
53,20211216,2
53,20211217,2
53,20211220,2
53,20211221,2
53,20211222,2
53,20220110,2
53,20220111,2
53,20220112,2
53,20220113,2
53,20220114,2
53,20220117,2
53,20220118,2
53,20220119,2
53,20220120,2
53,20220121,2
53,20220125,2
53,20220126,2
53,20220127,2
53,20220128,2
53,20220131,2
53,20220201,2
53,20220202,2
53,20220203,2
53,20220204,2
53,20220207,2
53,20220208,2
53,20220209,2
53,20220210,2
53,20220211,2
53,20220214,2
53,20220215,2
53,20220216,2
53,20220217,2
53,20220218,2
53,20220221,2
53,20220222,2
53,20220223,2
53,20220224,2
53,20220225,2
53,20220228,2
53,20220301,2
53,20220302,2
53,20220303,2
53,20220304,2
53,20220307,2
53,20220308,2
53,20220309,2
53,20220310,2
53,20220311,2
53,20220314,2
53,20220315,2
53,20220316,2
53,20220317,2
53,20220318,2
53,20220321,2
53,20220322,2
53,20220323,2
53,20220324,2
53,20220325,2
53,20220328,2
53,20220329,2
53,20220330,2
53,20220331,2
53,20220401,2
53,20220404,2
53,20220405,2
53,20220406,2
53,20220407,2
53,20220408,2
53,20220411,2
53,20220412,2
53,20220413,2
53,20220414,2
53,20220502,2
53,20220503,2
53,20220504,2
53,20220505,2
53,20220506,2
53,20220509,2
53,20220510,2
53,20220511,2
53,20220512,2
53,20220513,2
53,20220516,2
53,20220517,2
53,20220518,2
53,20220519,2
53,20220520,2
53,20220523,2
53,20220524,2
53,20220525,2
53,20220526,2
53,20220527,2
53,20220530,2
53,20220531,2
53,20220602,2
53,20220603,2
53,20220606,2
53,20220607,2
53,20220608,2
53,20220609,2
53,20220610,2
53,20220912,2
53,20220913,2
53,20220914,2
53,20220915,2
53,20220916,2
53,20220919,2
53,20220920,2
53,20220921,2
53,20220922,2
53,20220923,2
53,20220926,2
53,20220927,2
53,20220928,2
53,20220929,2
53,20220930,2
53,20221003,2
53,20221004,2
53,20221005,2
53,20221006,2
53,20221007,2
53,20221010,2
53,20221011,2
53,20221012,2
53,20221013,2
53,20221014,2
53,20221017,2
53,20221018,2
53,20221019,2
53,20221020,2
53,20221021,2
53,20221024,2
53,20221025,2
53,20221026,2
53,20221027,2
53,20221028,2
53,20221031,2
53,20221101,2
53,20221102,2
53,20221103,2
53,20221104,2
53,20221107,2
53,20221108,2
53,20221109,2
53,20221110,2
53,20221111,2
53,20221114,2
53,20221115,2
53,20221116,2
53,20221117,2
53,20221118,2
53,20221121,2
53,20221122,2
53,20221123,2
53,20221124,2
53,20221125,2
53,20221128,2
53,20221129,2
53,20221202,2
53,20221205,2
53,20221206,2
53,20221207,2
53,20221208,2
53,20221209,2
56,20220424,2
56,20220612,2
57,20220430,2
57,20220501,2
57,20220502,2
57,20220612,2
57,20220613,2
57,20220614,2
57,20220615,2
57,20220616,2
57,20220617,2
57,20220618,2
57,20220619,2
57,20220620,2
57,20220621,2
57,20220622,2
57,20220623,2
57,20220624,2
57,20220625,2
57,20220626,2
57,20220627,2
57,20220628,2
57,20220629,2
57,20220630,2
57,20220701,2
57,20220702,2
57,20220703,2
57,20220704,2
57,20220705,2
57,20220706,2
57,20220707,2
57,20220708,2
57,20220709,2
57,20220710,2
57,20220711,2
57,20220712,2
57,20220713,2
57,20220714,2
57,20220715,2
57,20220716,2
57,20220717,2
57,20220718,2
57,20220719,2
57,20220720,2
57,20220721,2
57,20220722,2
57,20220723,2
57,20220724,2
57,20220725,2
57,20220726,2
57,20220727,2
57,20220728,2
57,20220729,2
57,20220730,2
57,20220731,2
57,20220801,2
57,20220802,2
57,20220803,2
57,20220804,2
57,20220805,2
57,20220806,2
57,20220807,2
57,20220808,2
57,20220809,2
57,20220810,2
57,20220811,2
57,20220812,2
57,20220813,2
57,20220814,2
57,20220815,2
57,20220816,2
57,20220817,2
57,20220818,2
57,20220819,2
57,20220820,2
57,20220821,2
57,20220822,2
57,20220823,2
57,20220824,2
57,20220825,2
57,20220826,2
57,20220827,2
57,20220828,2
57,20220829,2
57,20220830,2
57,20220831,2
57,20220901,2
57,20220902,2
57,20220903,2
57,20220904,2
57,20220905,2
57,20220906,2
57,20220907,2
57,20220908,2
57,20220909,2
57,20220910,2
57,20220911,2
57,20220912,2
59,20211223,2
59,20211224,2
59,20211225,2
59,20211226,2
59,20211227,2
59,20211228,2
59,20211229,2
59,20211230,2
59,20211231,2
59,20220101,2
59,20220102,2
59,20220103,2
59,20220104,2
59,20220105,2
59,20220106,2
59,20220107,2
59,20220108,2
59,20220109,2
59,20220124,2
59,20220415,2
59,20220416,2
59,20220417,2
59,20220418,2
59,20220419,2
59,20220420,2
59,20220421,2
59,20220422,2
59,20220423,2
59,20220424,2
59,20220425,2
59,20220426,2
59,20220427,2
59,20220428,2
59,20220429,2
59,20220430,2
59,20220501,2
59,20220601,2
59,20220611,2
59,20220612,2
59,20220613,2
59,20220614,2
59,20220615,2
59,20220616,2
59,20220617,2
59,20220618,2
59,20220619,2
59,20220620,2
59,20220621,2
59,20220622,2
59,20220623,2
59,20220624,2
59,20220625,2
59,20220626,2
59,20220627,2
59,20220628,2
59,20220629,2
59,20220630,2
59,20220701,2
59,20220702,2
59,20220703,2
59,20220704,2
59,20220705,2
59,20220706,2
59,20220707,2
59,20220708,2
59,20220709,2
59,20220710,2
59,20220711,2
59,20220712,2
59,20220713,2
59,20220714,2
59,20220715,2
59,20220716,2
59,20220717,2
59,20220718,2
59,20220719,2
59,20220720,2
59,20220721,2
59,20220722,2
59,20220723,2
59,20220724,2
59,20220725,2
59,20220726,2
59,20220727,2
59,20220728,2
59,20220729,2
59,20220730,2
59,20220731,2
59,20220801,2
59,20220802,2
59,20220803,2
59,20220804,2
59,20220805,2
59,20220806,2
59,20220807,2
59,20220808,2
59,20220809,2
59,20220810,2
59,20220811,2
59,20220812,2
59,20220813,2
59,20220814,2
59,20220815,2
59,20220816,2
59,20220817,2
59,20220818,2
59,20220819,2
59,20220820,2
59,20220821,2
59,20220822,2
59,20220823,2
59,20220824,2
59,20220825,2
59,20220826,2
59,20220827,2
59,20220828,2
59,20220829,2
59,20220830,2
59,20220831,2
59,20220901,2
59,20220902,2
59,20220903,2
59,20220904,2
59,20220905,2
59,20220906,2
59,20220907,2
59,20220908,2
59,20220909,2
59,20220910,2
59,20220911,2
59,20221130,2
59,20221201,2
61,20211223,2
61,20211224,2
61,20211227,2
61,20211228,2
61,20211229,2
61,20211230,2
61,20211231,2
61,20220103,2
61,20220104,2
61,20220105,2
61,20220106,2
61,20220107,2
61,20220110,2
61,20220111,2
61,20220112,2
61,20220113,2
61,20220114,2
61,20220117,2
61,20220118,2
61,20220119,2
61,20220120,2
61,20220121,2
61,20220124,2
61,20220125,2
61,20220126,2
61,20220127,2
61,20220128,2
61,20220131,2
61,20220201,2
61,20220202,2
61,20220203,2
61,20220204,2
61,20220207,2
61,20220208,2
61,20220209,2
61,20220210,2
61,20220211,2
61,20220214,2
61,20220215,2
61,20220216,2
61,20220217,2
61,20220218,2
61,20220221,2
61,20220222,2
61,20220223,2
61,20220224,2
61,20220225,2
61,20220228,2
61,20220301,2
61,20220302,2
61,20220303,2
61,20220304,2
61,20220307,2
61,20220308,2
61,20220309,2
61,20220310,2
61,20220311,2
61,20220314,2
61,20220315,2
61,20220316,2
61,20220317,2
61,20220318,2
61,20220321,2
61,20220322,2
61,20220323,2
61,20220324,2
61,20220325,2
61,20220328,2
61,20220329,2
61,20220330,2
61,20220331,2
61,20220401,2
61,20220404,2
61,20220405,2
61,20220406,2
61,20220407,2
61,20220408,2
61,20220411,2
61,20220412,2
61,20220413,2
61,20220414,2
61,20220415,2
61,20220418,2
61,20220419,2
61,20220420,2
61,20220421,2
61,20220422,2
61,20220425,2
61,20220426,2
61,20220427,2
61,20220428,2
61,20220429,2
61,20220502,2
61,20220503,2
61,20220504,2
61,20220505,2
61,20220506,2
61,20220509,2
61,20220510,2
61,20220511,2
61,20220512,2
61,20220513,2
61,20220516,2
61,20220517,2
61,20220518,2
61,20220519,2
61,20220520,2
61,20220523,2
61,20220524,2
61,20220525,2
61,20220526,2
61,20220527,2
61,20220530,2
61,20220531,2
61,20220601,2
61,20220602,2
61,20220603,2
61,20220606,2
61,20220607,2
61,20220608,2
61,20220609,2
61,20220610,2
61,20220613,2
61,20220614,2
61,20220615,2
61,20220616,2
61,20220617,2
61,20220620,2
61,20220621,2
61,20220622,2
61,20220623,2
61,20220624,2
61,20220627,2
61,20220628,2
61,20220629,2
61,20220630,2
61,20220701,2
61,20220704,2
61,20220705,2
61,20220706,2
61,20220707,2
61,20220708,2
61,20220711,2
61,20220712,2
61,20220713,2
61,20220714,2
61,20220715,2
61,20220718,2
61,20220719,2
61,20220720,2
61,20220721,2
61,20220722,2
61,20220725,2
61,20220726,2
61,20220727,2
61,20220728,2
61,20220729,2
61,20220801,2
61,20220802,2
61,20220803,2
61,20220804,2
61,20220805,2
61,20220808,2
61,20220809,2
61,20220810,2
61,20220811,2
61,20220812,2
61,20220815,2
61,20220816,2
61,20220817,2
61,20220818,2
61,20220819,2
61,20220822,2
61,20220823,2
61,20220824,2
61,20220825,2
61,20220826,2
61,20220829,2
61,20220830,2
61,20220831,2
61,20220901,2
61,20220902,2
61,20220905,2
61,20220906,2
61,20220907,2
61,20220908,2
61,20220909,2
62,20211212,2
62,20211213,2
62,20211214,2
62,20211215,2
62,20211216,2
62,20211217,2
62,20211218,2
62,20211219,2
62,20211220,2
62,20211221,2
62,20211222,2
62,20211223,2
62,20211224,2
62,20211225,2
62,20211226,2
62,20211227,2
62,20211228,2
62,20211229,2
62,20211230,2
62,20211231,2
62,20220101,2
62,20220102,2
62,20220103,2
62,20220104,2
62,20220105,2
62,20220106,2
62,20220107,2
62,20220108,2
62,20220109,2
62,20220110,2
62,20220111,2
62,20220112,2
62,20220113,2
62,20220114,2
62,20220115,2
62,20220116,2
62,20220117,2
62,20220118,2
62,20220119,2
62,20220120,2
62,20220121,2
62,20220122,2
62,20220123,2
62,20220124,2
62,20220125,2
62,20220126,2
62,20220127,2
62,20220128,2
62,20220129,2
62,20220130,2
62,20220131,2
62,20220201,2
62,20220202,2
62,20220203,2
62,20220204,2
62,20220205,2
62,20220206,2
62,20220207,2
62,20220208,2
62,20220209,2
62,20220210,2
62,20220211,2
62,20220212,2
62,20220213,2
62,20220214,2
62,20220215,2
62,20220216,2
62,20220217,2
62,20220218,2
62,20220219,2
62,20220220,2
62,20220221,2
62,20220222,2
62,20220223,2
62,20220224,2
62,20220225,2
62,20220226,2
62,20220227,2
62,20220228,2
62,20220301,2
62,20220302,2
62,20220303,2
62,20220304,2
62,20220305,2
62,20220306,2
62,20220307,2
62,20220308,2
62,20220309,2
62,20220310,2
62,20220311,2
62,20220312,2
62,20220313,2
62,20220314,2
62,20220315,2
62,20220316,2
62,20220317,2
62,20220318,2
62,20220319,2
62,20220320,2
62,20220321,2
62,20220322,2
62,20220323,2
62,20220324,2
62,20220325,2
62,20220326,2
62,20220327,2
62,20220328,2
62,20220329,2
62,20220330,2
62,20220331,2
62,20220401,2
62,20220402,2
62,20220403,2
62,20220404,2
62,20220405,2
62,20220406,2
62,20220407,2
62,20220408,2
62,20220409,2
62,20220410,2
62,20220411,2
62,20220412,2
62,20220413,2
62,20220414,2
62,20220415,2
62,20220416,2
62,20220417,2
62,20220418,2
62,20220419,2
62,20220420,2
62,20220421,2
62,20220422,2
62,20220423,2
62,20220424,2
62,20220425,2
62,20220426,2
62,20220427,2
62,20220428,2
62,20220429,2
62,20220611,2
62,20220612,2
62,20220613,2
62,20220614,2
62,20220615,2
62,20220616,2
62,20220617,2
62,20220618,2
62,20220619,2
62,20220620,2
62,20220621,2
62,20220622,2
62,20220623,2
62,20220624,2
62,20220625,2
62,20220626,2
62,20220627,2
62,20220628,2
62,20220629,2
62,20220630,2
62,20220701,2
62,20220702,2
62,20220703,2
62,20220704,2
62,20220705,2
62,20220706,2
62,20220707,2
62,20220708,2
62,20220709,2
62,20220710,2
62,20220711,2
62,20220712,2
62,20220713,2
62,20220714,2
62,20220715,2
62,20220716,2
62,20220717,2
62,20220718,2
62,20220719,2
62,20220720,2
62,20220721,2
62,20220722,2
62,20220723,2
62,20220724,2
62,20220725,2
62,20220726,2
62,20220727,2
62,20220728,2
62,20220729,2
62,20220730,2
62,20220731,2
62,20220801,2
62,20220802,2
62,20220803,2
62,20220804,2
62,20220805,2
62,20220806,2
62,20220807,2
62,20220808,2
62,20220809,2
62,20220810,2
62,20220811,2
62,20220812,2
62,20220813,2
62,20220814,2
62,20220815,2
62,20220816,2
62,20220817,2
62,20220818,2
62,20220819,2
62,20220820,2
62,20220821,2
62,20220822,2
62,20220823,2
62,20220824,2
62,20220825,2
62,20220826,2
62,20220827,2
62,20220828,2
62,20220829,2
62,20220830,2
62,20220831,2
62,20220901,2
62,20220902,2
62,20220903,2
62,20220904,2
62,20220905,2
62,20220906,2
62,20220907,2
62,20220908,2
62,20220909,2
62,20220910,2
62,20220911,2
62,20220919,2
62,20220920,2
62,20220921,2
62,20220922,2
62,20220923,2
62,20220924,2
62,20220925,2
62,20220926,2
62,20220927,2
62,20220928,2
62,20220929,2
62,20220930,2
62,20221001,2
62,20221002,2
62,20221003,2
62,20221004,2
62,20221005,2
62,20221006,2
62,20221007,2
62,20221008,2
62,20221009,2
62,20221010,2
62,20221011,2
62,20221012,2
62,20221013,2
62,20221014,2
62,20221015,2
62,20221016,2
62,20221017,2
62,20221018,2
62,20221019,2
62,20221020,2
62,20221021,2
62,20221022,2
62,20221023,2
62,20221024,2
62,20221025,2
62,20221026,2
62,20221027,2
62,20221028,2
62,20221029,2
62,20221030,2
62,20221031,2
62,20221101,2
62,20221102,2
62,20221103,2
62,20221104,2
62,20221105,2
62,20221106,2
62,20221107,2
62,20221108,2
62,20221109,2
62,20221110,2
62,20221111,2
62,20221112,2
62,20221113,2
62,20221114,2
62,20221115,2
62,20221116,2
62,20221117,2
62,20221118,2
62,20221119,2
62,20221120,2
62,20221121,2
62,20221122,2
62,20221123,2
62,20221124,2
62,20221125,2
62,20221126,2
62,20221127,2
62,20221128,2
62,20221129,2
62,20221130,2
62,20221201,2
62,20221202,2
62,20221203,2
62,20221204,2
62,20221205,2
62,20221206,2
62,20221207,2
62,20221208,2
62,20221209,2
62,20221210,2
63,20211223,2
63,20211224,2
63,20211227,2
63,20211228,2
63,20211229,2
63,20211230,2
63,20211231,2
63,20220103,2
63,20220104,2
63,20220105,2
63,20220106,2
63,20220107,2
63,20220415,2
63,20220418,2
63,20220419,2
63,20220420,2
63,20220421,2
63,20220422,2
63,20220425,2
63,20220426,2
63,20220427,2
63,20220428,2
63,20220429,2
63,20220601,2
63,20220613,2
63,20220614,2
63,20220615,2
63,20220616,2
63,20220617,2
63,20220620,2
63,20220621,2
63,20220622,2
63,20220623,2
63,20220624,2
63,20220627,2
63,20220628,2
63,20220629,2
63,20220630,2
63,20220701,2
63,20220704,2
63,20220705,2
63,20220706,2
63,20220707,2
63,20220708,2
63,20220711,2
63,20220712,2
63,20220713,2
63,20220714,2
63,20220715,2
63,20220718,2
63,20220719,2
63,20220720,2
63,20220721,2
63,20220722,2
63,20220725,2
63,20220726,2
63,20220727,2
63,20220728,2
63,20220729,2
63,20220801,2
63,20220802,2
63,20220803,2
63,20220804,2
63,20220805,2
63,20220808,2
63,20220809,2
63,20220810,2
63,20220811,2
63,20220812,2
63,20220815,2
63,20220816,2
63,20220817,2
63,20220818,2
63,20220819,2
63,20220822,2
63,20220823,2
63,20220824,2
63,20220825,2
63,20220826,2
63,20220829,2
63,20220830,2
63,20220831,2
63,20220901,2
63,20220902,2
63,20220905,2
63,20220906,2
63,20220907,2
63,20220908,2
63,20220909,2
63,20221130,2
63,20221201,2
64,20211217,2
64,20211218,2
64,20211219,2
64,20211220,2
64,20220430,2
64,20220501,2
64,20220502,2
64,20220503,2
64,20220504,2
64,20220505,2
64,20220506,2
64,20220507,2
64,20220508,2
64,20220509,2
64,20220510,2
64,20220511,2
64,20220512,2
64,20220513,2
64,20220514,2
64,20220515,2
64,20220516,2
64,20220517,2
64,20220518,2
64,20220519,2
64,20220520,2
64,20220521,2
64,20220522,2
64,20220523,2
64,20220524,2
64,20220525,2
64,20220526,2
64,20220527,2
64,20220528,2
64,20220529,2
64,20220530,2
64,20220531,2
64,20220601,2
64,20220602,2
64,20220603,2
64,20220604,2
64,20220605,2
64,20220606,2
64,20220607,2
64,20220608,2
64,20220609,2
64,20220610,2
64,20220611,2
64,20220612,2
64,20220613,2
64,20220614,2
64,20220615,2
64,20220616,2
64,20220617,2
64,20220618,2
64,20220619,2
64,20220620,2
64,20220621,2
64,20220622,2
64,20220623,2
64,20220624,2
64,20220625,2
64,20220626,2
64,20220627,2
64,20220628,2
64,20220629,2
64,20220630,2
64,20220701,2
64,20220702,2
64,20220703,2
64,20220704,2
64,20220705,2
64,20220706,2
64,20220707,2
64,20220708,2
64,20220709,2
64,20220710,2
64,20220711,2
64,20220712,2
64,20220713,2
64,20220714,2
64,20220715,2
64,20220716,2
64,20220717,2
64,20220718,2
64,20220719,2
64,20220720,2
64,20220721,2
64,20220722,2
64,20220723,2
64,20220724,2
64,20220725,2
64,20220726,2
64,20220727,2
64,20220728,2
64,20220729,2
64,20220730,2
64,20220731,2
64,20220801,2
64,20220802,2
64,20220803,2
64,20220804,2
64,20220805,2
64,20220806,2
64,20220807,2
64,20220808,2
64,20220809,2
64,20220810,2
64,20220811,2
64,20220812,2
64,20220813,2
64,20220814,2
64,20220815,2
64,20220816,2
64,20220817,2
64,20220818,2
64,20220819,2
64,20220820,2
64,20220821,2
64,20220822,2
64,20220823,2
64,20220824,2
64,20220825,2
64,20220826,2
64,20220827,2
64,20220828,2
64,20220829,2
64,20220830,2
64,20220831,2
64,20220901,2
64,20220902,2
64,20220903,2
64,20220904,2
64,20220905,2
64,20220906,2
64,20220907,2
64,20220908,2
64,20220909,2
64,20220910,2
64,20220911,2
64,20220912,2
64,20220913,2
64,20220914,2
64,20220915,2
64,20220916,2
64,20220917,2
64,20220918,2
64,20220919,2
64,20220920,2
64,20220921,2
64,20220922,2
64,20220923,2
64,20220924,2
64,20220925,2
64,20220926,2
64,20220927,2
64,20220928,2
64,20220929,2
64,20220930,2
65,20211225,2
65,20220101,2
65,20220424,2
65,20220502,2
65,20220503,2
65,20220504,2
65,20220505,2
65,20220506,2
65,20220509,2
65,20220510,2
65,20220511,2
65,20220512,2
65,20220513,2
65,20220516,2
65,20220517,2
65,20220518,2
65,20220519,2
65,20220520,2
65,20220606,2
65,20220607,2
65,20220608,2
65,20220609,2
65,20220610,2
65,20220612,2
65,20220620,2
65,20220621,2
65,20220622,2
65,20220623,2
65,20220624,2
65,20220627,2
65,20220628,2
65,20220629,2
65,20220630,2
65,20220701,2
66,20220425,2
66,20220613,2
67,20220424,2
68,20211212,2
68,20211218,2
68,20211219,2
68,20211223,2
68,20211224,2
68,20211225,2
68,20211226,2
68,20211227,2
68,20211228,2
68,20211229,2
68,20211230,2
68,20211231,2
68,20220101,2
68,20220102,2
68,20220103,2
68,20220104,2
68,20220105,2
68,20220106,2
68,20220107,2
68,20220108,2
68,20220109,2
68,20220115,2
68,20220116,2
68,20220122,2
68,20220123,2
68,20220124,2
68,20220129,2
68,20220130,2
68,20220205,2
68,20220206,2
68,20220212,2
68,20220213,2
68,20220219,2
68,20220220,2
68,20220226,2
68,20220227,2
68,20220305,2
68,20220306,2
68,20220312,2
68,20220313,2
68,20220319,2
68,20220320,2
68,20220326,2
68,20220327,2
68,20220402,2
68,20220403,2
68,20220409,2
68,20220410,2
68,20220415,2
68,20220416,2
68,20220417,2
68,20220418,2
68,20220419,2
68,20220420,2
68,20220421,2
68,20220422,2
68,20220423,2
68,20220424,2
68,20220425,2
68,20220426,2
68,20220427,2
68,20220428,2
68,20220429,2
68,20220430,2
68,20220501,2
68,20220507,2
68,20220508,2
68,20220514,2
68,20220515,2
68,20220521,2
68,20220522,2
68,20220528,2
68,20220529,2
68,20220601,2
68,20220604,2
68,20220605,2
68,20220917,2
68,20220918,2
68,20220924,2
68,20220925,2
68,20221001,2
68,20221002,2
68,20221008,2
68,20221009,2
68,20221015,2
68,20221016,2
68,20221022,2
68,20221023,2
68,20221029,2
68,20221030,2
68,20221105,2
68,20221106,2
68,20221112,2
68,20221113,2
68,20221119,2
68,20221120,2
68,20221126,2
68,20221127,2
68,20221130,2
68,20221201,2
68,20221203,2
68,20221204,2
68,20221210,2
69,20211223,2
69,20211224,2
69,20211227,2
69,20211228,2
69,20211229,2
69,20211230,2
69,20211231,2
69,20220103,2
69,20220104,2
69,20220105,2
69,20220106,2
69,20220107,2
69,20220415,2
69,20220418,2
69,20220419,2
69,20220420,2
69,20220421,2
69,20220426,2
69,20220427,2
69,20220428,2
69,20220429,2
69,20220614,2
69,20220615,2
69,20220616,2
69,20220617,2
69,20220620,2
69,20220621,2
69,20220622,2
69,20220623,2
69,20220624,2
69,20220627,2
69,20220628,2
69,20220629,2
69,20220630,2
69,20220701,2
69,20220704,2
69,20220705,2
69,20220706,2
69,20220707,2
69,20220708,2
69,20220711,2
69,20220712,2
69,20220713,2
69,20220714,2
69,20220715,2
69,20220718,2
69,20220719,2
69,20220720,2
69,20220721,2
69,20220722,2
69,20220725,2
69,20220726,2
69,20220727,2
69,20220728,2
69,20220729,2
69,20220801,2
69,20220802,2
69,20220803,2
69,20220804,2
69,20220805,2
69,20220808,2
69,20220809,2
69,20220810,2
69,20220811,2
69,20220812,2
69,20220816,2
69,20220817,2
69,20220818,2
69,20220819,2
69,20220822,2
69,20220823,2
69,20220824,2
69,20220825,2
69,20220826,2
69,20220829,2
69,20220830,2
69,20220831,2
69,20220901,2
69,20220902,2
69,20220905,2
69,20220906,2
69,20220907,2
69,20220908,2
69,20220909,2
70,20211217,2
70,20211218,2
70,20211219,2
70,20211220,2
70,20220429,2
70,20220430,2
70,20220501,2
70,20220502,2
70,20220503,2
70,20220611,2
70,20220612,2
70,20220613,2
70,20220614,2
70,20220615,2
70,20220616,2
70,20220617,2
70,20220618,2
70,20220619,2
70,20220620,2
70,20220621,2
70,20220622,2
70,20220623,2
70,20220624,2
70,20220625,2
70,20220626,2
70,20220627,2
70,20220628,2
70,20220629,2
70,20220630,2
70,20220701,2
70,20220702,2
70,20220703,2
70,20220704,2
70,20220705,2
70,20220706,2
70,20220707,2
70,20220708,2
70,20220709,2
70,20220710,2
70,20220711,2
70,20220712,2
70,20220713,2
70,20220714,2
70,20220715,2
70,20220716,2
70,20220717,2
70,20220718,2
